,prompt,good_jpg,bad_jpg,origin_index
633,"polaroid, unclad pale young woman covered in fungus, fungi, slime mold, slime mold covering body, slime mold covering legs, skinny, mushrooms, mushrooms on face, mushrooms on cheekbones, zoomed out",good_633.jpg,bad_633.jpg,18199
634,"DSLR photo of goth Captain Marvel, wearing dark and gold leather, woman with a beautiful face, blue sky, sunny weather, golden hour, focused, cinematic",good_634.jpg,bad_634.jpg,18224
635,",",good_635.jpg,bad_635.jpg,18261
636,photo of a dog,good_636.jpg,bad_636.jpg,18264
637,A steampunk octopus playing the drums on a beach,good_637.jpg,bad_637.jpg,18279
638,"A dress of Goemetric patterns in royal blue and pure white, against an environment of olive green and rich burgundy, Afarin Sajedi, in the style of surrealistic poses, geometric shapes, National Geographic photo, dark teal and light silver, Ayami Kojima, flowing lines, Mark Henson",good_638.jpg,bad_638.jpg,18304
639,women's white spandex zentai hood,good_639.jpg,bad_639.jpg,18345
640,"photo of a beautiful blonde swedish 16 year old girl wearing pink, by terry richardson, in studio",good_640.jpg,bad_640.jpg,18349
641,"pale pink haired goddess, wearing byzantine gown | fantasy, hyper-detailed, accurate anatomy, symmetrical facial features, sharp focus, volumetric lighting, 16k | karol bak, yoshitaka amano, tom Bagshaw, aurora, zbrush cel-shaded, cgsociety | ethereal beautiful astral vaporwave storybook illustration, dark fantasy",good_641.jpg,bad_641.jpg,18378
642,"hyperrealistic polaroid, extremely detailed pale young woman covered in fungus, fungi, slime mold, slime mold covering body, slime mold covering legs, skinny, mushrooms, mushrooms on face, mushrooms on cheekbones, zoomed out ,",good_642.jpg,bad_642.jpg,18387
643,Iran Jilbab woman,good_643.jpg,bad_643.jpg,18449
644,A 4K image of a marijuana plant on a starry night,good_644.jpg,bad_644.jpg,18451
645,"insanely detailed portrait,wise man, insane face details, extremely intricate, high res,  8k,  award winning",good_645.jpg,bad_645.jpg,18459
646,A sign that says PICK A PIC,good_646.jpg,bad_646.jpg,18479
647,"rrealist portrait of female by david hockney and alphonse mucha,fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed faces, 4 k, a",good_647.jpg,bad_647.jpg,18532
648,original insta post a realistic model face with makeup for a catwalk runway with futuristic summer inspirations,good_648.jpg,bad_648.jpg,18544
649,"digital art illustration by wlop of a young woman wearing a golden adherent silk dress enveloped by light, golden hair, yellow eyes, versailles detailed background, fantasy,beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, high definition, uhd, 8k, sharp focus, masterpiece, post-processing, soft bokeh, intricately detailed, complex,",good_649.jpg,bad_649.jpg,18678
650,A realisric kissing couple in the rain with lightning bold at the background,good_650.jpg,bad_650.jpg,18683
651,"And a woman with hair as black as the earth, that I have known for so many years lives for himself, not worrying at all, between morning light and evening gloom.  Between iron and hot leaves, between the walls and the birds' cries, between interwoven underground channels, between all his dreams and freaks.",good_651.jpg,bad_651.jpg,18717
652,"Crystalline structures, multilayered, multiple textures, pastel colour set, global illumination, soft lighting",good_652.jpg,bad_652.jpg,18752
653,Jeniffer Love Hewitt in a Alternate universe where everyone is a perfect human,good_653.jpg,bad_653.jpg,18758
654,"Tom Holland Wearing leather pants, realistic photo, casual photo, 8k, hiper detailed, dslr, Tom Holland face canon",good_654.jpg,bad_654.jpg,18775
655,A translucent flying snake made of colorful smoke,good_655.jpg,bad_655.jpg,18776
656,"a photograph of a Manic Pixie Dream Girl eating a piece of chess, movie scene from 1979 by Katerina Belkina by vladimir kush",good_656.jpg,bad_656.jpg,18790
657,hold me closer for the sunrise,good_657.jpg,bad_657.jpg,18818
658,Stimpunk girl intel DERT,good_658.jpg,bad_658.jpg,18844
659,"Beautiful stars in the sky! intricately detailed starry night sky above a lake countryside vista, small lakeside village; moon reflecting on the water; by jeremy mann, andree wallin, vivid deep cosmic colours; deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_659.jpg,bad_659.jpg,18871
660,photograph of an F-18 Hornet,good_660.jpg,bad_660.jpg,19012
661,"Cell phone running towards viewer, highly detailed, surreal",good_661.jpg,bad_661.jpg,19018
662,"masterpiece, face of a model closeup, Madison Beer, headshot, long beautiful flowing ink like hair, smoky makeup, shining eyes, grey-gold-blue eyes, gold flecks, defined eyes, realistic eyes, doe eyes, beautiful perfect symmetrical face, extremely detailed, melancholy expression, painted by Tom Bagshaw and Eve Ventrue and Jeremy Lipking, ultra hd, hdr, 8k, cinematic, dramatic lighting, studio Portrait Lighting, illuminated face, 85mm, volumetric lighting, ray tracing reflections,",good_662.jpg,bad_662.jpg,19038
663,tall silhouetted castellated watchtower overlooks the valley with a tower in the distance,good_663.jpg,bad_663.jpg,19053
664,Bust of a girl,good_664.jpg,bad_664.jpg,19091
665,rzappa-asputin in a Boudoir photography with a goat,good_665.jpg,bad_665.jpg,19098
666,"a person standing on a path in the middle of a field, star in the sky, city of pristine colors, photoreailstic, in the hillside, the morning star, dramatic photograph, juxtapos, frame around picture, utopia",good_666.jpg,bad_666.jpg,19138
667,the most beautiful girl,good_667.jpg,bad_667.jpg,19171
668,"round birb, dark hedges, bokeh",good_668.jpg,bad_668.jpg,19197
669,2 Beautiful sensual blonde 19 year old mermaids underwater beckoning,good_669.jpg,bad_669.jpg,19210
670,two beautiful women walking on a beach at sunset,good_670.jpg,bad_670.jpg,19233
671,face woman in destiny2 hyperbeast,good_671.jpg,bad_671.jpg,19243
672,"beautiful goddess, soft rim lighting",good_672.jpg,bad_672.jpg,19253
673,beautifull girl,good_673.jpg,bad_673.jpg,19303
674,Trapped in a Time Loop,good_674.jpg,bad_674.jpg,19317
675,a gorgeous woman,good_675.jpg,bad_675.jpg,19376
676,"a woman in indian traditional dress and jewelry, in the style of pop art: bold graphics, jessica drossin, intricate textile patterns, metallic etherialism, colourful mosaics, african influence, philippe druillet",good_676.jpg,bad_676.jpg,19378
677,a 50 years old attractive female doctor with short grey hair,good_677.jpg,bad_677.jpg,19423
678,"woman, perfect hair, perfect nose, perfect face, natural light, raytracing, perfect lips, symmetrical face, depth of field, elegant, highly detailed, octane render , denoise, photograph with a Hasselblad H3DII, extremely detailed",good_678.jpg,bad_678.jpg,19426
679,"beautiful preteen girl in a wet transparent dress, photoreal, photorealistic, high detail, 4k",good_679.jpg,bad_679.jpg,19438
680,"face of a cute, attractive, plump, plus-size, 13-year-old model with wearing a pretty summer dress in a charming village, professional photography, photoshoot",good_680.jpg,bad_680.jpg,19440
681,"Portrait of a stunning beautiful black fashion model wearing a red otherworldly intricate Iris van Herpen haute couture, photography by Solve Sundsbo, masterpiece, vogue, natural lighting",good_681.jpg,bad_681.jpg,19456
682,"beautiful helena bonham carter, photoreal, global illumination, dramatic lighting, sharp and detailed, canon eos 6d,",good_682.jpg,bad_682.jpg,19457
683,a glowing little girl made of swirling strands of light,good_683.jpg,bad_683.jpg,19542
684,highway to hell,good_684.jpg,bad_684.jpg,19567
685,"in mexico concept tropical and tropical fashion portrait, beautiful female mexican glamor image by tórssar stv, in the style of fluid color combinations, vibrant postmodernism, nature-inspired pieces, digital airbrushing, unexpected fabric combinations, dark pink and dark aquamarine, bold and vibrant primary colors",good_685.jpg,bad_685.jpg,19591
686,"analog photo, abandoned room, thin young woman made of complex machine with flesh and wires and intestines, slimy flesh, dust, cobwebs",good_686.jpg,bad_686.jpg,19620
687,Human holding an apple,good_687.jpg,bad_687.jpg,19655
688,a woman made of fire,good_688.jpg,bad_688.jpg,19662
689,"cinematic still of highly reflective stainless steel coconut tree in the desert, at sunset",good_689.jpg,bad_689.jpg,19665
690,"""elon musk "" as a cowboy is riding his ""Bucephalus"" horse",good_690.jpg,bad_690.jpg,19741
691,An astronaut corgi,good_691.jpg,bad_691.jpg,19772
692,"Walls that no man thought would fall, The altars of the just, Crushed, dust in the wind",good_692.jpg,bad_692.jpg,19788
693,face woman in destiny2,good_693.jpg,bad_693.jpg,19818
694,"real life dead or alive girl, breathtaking, masterpiece, cinematic lighting, taken with canon eos 5d mark iv,",good_694.jpg,bad_694.jpg,19820
695,in meadow elf girl lifting her dress,good_695.jpg,bad_695.jpg,19822
696,"epic portrait painting of woman dressed in geisha clothes and hairstyle,  clear eyes, ultra realistic, concept art, intricate details, highly detailed, photorealistic, cinematic light, octane render, 8 k, unreal engine, cherry blossom background",good_696.jpg,bad_696.jpg,19825
697,"digital portrait of a surreal girl, artwork, high quality, romanticism, intricate",good_697.jpg,bad_697.jpg,19834
698,F CUP WOMAN,good_698.jpg,bad_698.jpg,19942
699,"insanely detailed portrait,female model, insane face details, perfect eyes,dof, dslr extremely intricate, high res,  8k,  award winning photography",good_699.jpg,bad_699.jpg,19955
700,A mosque is on fire,good_700.jpg,bad_700.jpg,19957
701,a cloud in the sky of hundred of little dripping tea bags,good_701.jpg,bad_701.jpg,19993
702,"digital art, full body, red eyes, yellow hands, ice blue body, demon, horror, creepy, by H. R. Giger, by Guillermo del Toro",good_702.jpg,bad_702.jpg,20009
703,beautiful alien monkey planet with two moons picture taken with  a canon 200d,good_703.jpg,bad_703.jpg,20151
704,"insanely detailed portrait,female model, insane face details, perfect eyes,dof, dslr extremely intricate, high res,  8k,  award winning photography",good_704.jpg,bad_704.jpg,20172
705,glorious priestess elf full split full thigh full body robe dress thin high detail cloud background,good_705.jpg,bad_705.jpg,20181
706,"floating apparition in a woodland clearing, insanely detailed, photorealistic, masterpiece, volumetric lighting, 8k, taken with canon eos 5d mark iv",good_706.jpg,bad_706.jpg,20185
707,the tower eyeing the valley,good_707.jpg,bad_707.jpg,20263
708,"The image depicts a plague doctor walking through the streets of Ancient Rome. The doctor is wearing a long black cloak with a hood that covers their head and a beak-shaped mask that covers their entire face. The mask has two round openings for the eyes and a long beak that protrudes from the front. The doctor is holding a long wooden cane in one hand and appears to be scanning the area with a watchful eye. The streets are made of cobblestone, and there are buildings and archways in the background. The overall mood of the image is dark and ominous, conveying the sense of a mysterious figure walking through an ancient city plagued by disease.",good_708.jpg,bad_708.jpg,20274
709,photo of young woman jumping into the sea,good_709.jpg,bad_709.jpg,20305
710,a triangular tower of skulls at sunset in th e desert,good_710.jpg,bad_710.jpg,20315
711,A haunting ultramaximalist photorealistic landscape of a withering cathedral during autumn.,good_711.jpg,bad_711.jpg,20373
712,"the twins towers at night, city light, galaxy sky, new york city",good_712.jpg,bad_712.jpg,20439
713,A very beautiful mosque in the middle of the desert,good_713.jpg,bad_713.jpg,20478
714,"Unusual bioluminescent deep sea creature, Insanely detailed, photorealistic, 8k, ultra high resolution, volumetric lighting, taken with canon eos 5d,",good_714.jpg,bad_714.jpg,20593
715,"ohr is an electronic mannequin by moe nefus tmt, in the style of raymond swanland, fragmented bodies, silver and red, realistic details, machine aesthetics, naoko Takeuchi, kintsugi",good_715.jpg,bad_715.jpg,20601
716,"Walls that no man thought would fall, The altars of the just, Crushed, dust in the wind",good_716.jpg,bad_716.jpg,20646
717,Soldier in targeting mode,good_717.jpg,bad_717.jpg,20651
718,"Sentinel, photorealistic, ethereal, multilayered, multiple textures, subdued colour pallette, global illumination, soft lighting, taken with canon eos 5d mark iv",good_718.jpg,bad_718.jpg,20657
719,"Beautiful girl, teats close-up, tongues trying to tickle her dugs",good_719.jpg,bad_719.jpg,20660
720,"Un dressed girl,",good_720.jpg,bad_720.jpg,20731
721,"masterpiece, 8K, photo realistic, highly detailed, high quality, a handsome man in a suit",good_721.jpg,bad_721.jpg,20747
722,"a gorgeous boy photo, professionally retouched, soft lighting, realistic, smooth face,  ], perfect eyes, wide angle, sharp focus on eyes, 8 k high definition, insanely detailed, intricate, elegant, art by artgerm, snowy winter",good_722.jpg,bad_722.jpg,20757
723,"A beautiful woman cosplay of kamasutra hindu goddess,A stunning intricate full body shot,eyes,legs, divine, epic character composition, sharp focus, natural lighting, subsurface scattering, f2, real life, film grain",good_723.jpg,bad_723.jpg,20777
724,tintype photo of a giger fashion model,good_724.jpg,bad_724.jpg,20787
725,a triangular tower of skulls at sunset in th e desert,good_725.jpg,bad_725.jpg,20807
726,a girl that is trying to hold her pee in,good_726.jpg,bad_726.jpg,20812
727,Bady,good_727.jpg,bad_727.jpg,20854
728,A movie poster about  Jim Carrey eating hotdogs,good_728.jpg,bad_728.jpg,20925
729,"The scene depicts a street at night, with a tram traveling through the center of the frame on tram tracks. There are tall buildings on either side of the tracks, with fog and streetlights illuminating the area. In the foreground, HD, 8K",good_729.jpg,bad_729.jpg,20934
730,cyborg surrealism photography futuristic fierce,good_730.jpg,bad_730.jpg,20938
731,"mid shot render ethernal ghostlike figure fluid simulation in houdini and fumefx dancing in dark smoke robes and silk veils. ilm, paolo roversi, nick knight, gill elvgren, beautiful futuristic simplified form distorted by turbulent movement, dark background, dutch golden age, fine details, global illumination, zbrush",good_731.jpg,bad_731.jpg,20962
732,"grainy scratched gritty Kodachrome photograph, haunted massive filthy huge room with a tentacled eldritch creature inside merging with infant, infant transforming into tentacled creature, long thin pale tentacles",good_732.jpg,bad_732.jpg,20988
733,"alberto seveso art, dancing sillhouette , water ink, ink water, ink cloud, alberto seveso art, loose painting style, intricate detail, cinematic lighting, octane render, 8k render, volumetric lighting",good_733.jpg,bad_733.jpg,21044
734,Sunset reflecting on a crystal ball,good_734.jpg,bad_734.jpg,21045
735,War soldier,good_735.jpg,bad_735.jpg,21109
736,"virile and attractive youthful magical cosmic human female, insanely detailed, photorealistic, 8k, perfect composition, volumetric lighting, natural complexion, award winning professional photography, taken with canon eos 5d mark iv, 85mm, mindblowing, masterpiece,",good_736.jpg,bad_736.jpg,21155
737,"beautiful goddess, soft rim lighting",good_737.jpg,bad_737.jpg,21182
738,A beautiful natural woman,good_738.jpg,bad_738.jpg,21231
739,"A risqué girl playing a violin, in the style of your lie in april",good_739.jpg,bad_739.jpg,21234
740,"milky way on a clear night, with a forest as backdrop",good_740.jpg,bad_740.jpg,21271
741,photo of a beautiful thin little girl in a coat and tight leather pants and hat walks on a sidewalk,good_741.jpg,bad_741.jpg,21288
742,calm exotic landscape,good_742.jpg,bad_742.jpg,21294
743,"Manic Pixie Dream Girl playing chess with chicken nuggets, movie scene from 1979 by Katerina Belkina by balenciaga",good_743.jpg,bad_743.jpg,21323
744,grey white spirit ghost fog beach glass crystal quartz refraction caustics light photography abstract 3d dull vintage instagram filter grunge final fantasy hr giger beksinski bones muscle tendons cracks bullet holes hdr,good_744.jpg,bad_744.jpg,21331
745,"photorealistic gorgeous woman, cinematic, higly detailed",good_745.jpg,bad_745.jpg,21396
746,War soldierدلات,good_746.jpg,bad_746.jpg,21402
747,"a woman in red hair lies among the flowers, in the style of dark aquamarine and light amber, i can't believe how beautiful this is, dark sky-blue and dark beige, dark orange and light azure, dreamy and romantic, loose and fluid, ferrania p30",good_747.jpg,bad_747.jpg,21413
748,"beautiful girl sensually eating an ice-cream, full body, insanely detailed, 64k, photorealistic, 200mm lens, bokeh, cinematic lighting, best quality film, state of the art camera,",good_748.jpg,bad_748.jpg,21521
749,A haunting ultramaximalist photorealistic landscape of a stronghold during autumn,good_749.jpg,bad_749.jpg,21530
750,"an illustration of a woman wearing an orange hat and birds, in the style of fantasy realism, chiaroscuro portraitures, i can't believe how beautiful this is, exotic realism, symbolic realism, yellow and crimson, neo-realist surrealist",good_750.jpg,bad_750.jpg,21534
751,"beautiful, Teenage girl in a wet transparent dress, photoreal, photorealistic, high detail, 4k",good_751.jpg,bad_751.jpg,21554
752,a martian dancing,good_752.jpg,bad_752.jpg,21595
753,"digital art illustration of an elf woman with long red hair and big jade eyes by wlop, face close-up,beautiful, graceful, elegant, cute, gorgeous, cinematic lighting, high quality, 8k, sharp focus, masterpiece, post-processing, soft bokeh,",good_753.jpg,bad_753.jpg,21616
754,young woman looking up to the stars at night,good_754.jpg,bad_754.jpg,21684
755,unicorn makeup,good_755.jpg,bad_755.jpg,21695
756,"a shirtlless woman is posing for a picture, clothed in white shirt, fine white shirt, white shirt, white dress shirt, open shirt, wearing a white shirt, exposeed torso, white shirts, wearing a white button up shirt, white wrinkled shirt, torn shirt, wearing white shirt, white shirt and jeans, dress shirt, white t - shirt",good_756.jpg,bad_756.jpg,21722
757,in meadow elf girl lifting her dress,good_757.jpg,bad_757.jpg,21751
758,"two women in a broadcast booth with headsets and vinyl records, shortish hair one blonde one dark haired",good_758.jpg,bad_758.jpg,21773
759,"by cybelline by, in the style of futuristic victorian, onii kei, high quality photo, light gold and dark crimson, photo-realistic hyperbole, celestialpunk, street-inspired",good_759.jpg,bad_759.jpg,21802
760,giant dark bottomless crack in the ground,good_760.jpg,bad_760.jpg,21808
761,Beautiful woman with hijab,good_761.jpg,bad_761.jpg,21845
762,Attractive woman: Cyberpunk theme; with a nice behind;,good_762.jpg,bad_762.jpg,21896
763,"digital art, full body, red eyes, yellow hands, ice blue body, demon, horror, creepy, by H. R. Giger, by Guillermo del Toro",good_763.jpg,bad_763.jpg,22118
764,"Stunning amazing woman, model, 30 years old, long neck, real pale natural skin texture, amazing makeup, wearing a oversize crocheted pull, waiting finish washing machine in a laundromat, looking directly at the camera, portrait, retrofashion, retrofuturism, pastel esthetic, fashion, sharp focus, hyper realistic, photo realistic, model pose, editorial vogue photography, dept of field, fine details, intricate details, full body format, full person,",good_764.jpg,bad_764.jpg,22138
765,"Futuristic woman with pink hair and blue eyes, award-winning studio photography,",good_765.jpg,bad_765.jpg,22153
766,"A woman with blonde hair wearing a red dress and red lipstick is standing in the crowded subway. Behind her, there is an elderly man, and next to him is a young and handsome gentleman with black glasses",good_766.jpg,bad_766.jpg,22235
767,Kate Kane Batwoman at Newgrange,good_767.jpg,bad_767.jpg,22241
768,woman yellow hair,good_768.jpg,bad_768.jpg,22259
769,"art by H.R. Giger, xenomorph ALIEN creature hiding aboard the Nostromo, HD 4K, sharp detail, photo-realistic accurate features, award winning photography, cinematic lighting",good_769.jpg,bad_769.jpg,22325
770,"woman, perfect hair, perfect nose, perfect face, natural light, raytracing, perfect lips, symmetrical face, depth of field, elegant, highly detailed, octane render , denoise, photograph with a Hasselblad H3DII, extremely detailed",good_770.jpg,bad_770.jpg,22340
771,Pict celt woman wearing woad blue facepaint fantasy illustration,good_771.jpg,bad_771.jpg,22345
772,National Geographics photograph of a hybrid between a shark and a tiger in the Arctic snow,good_772.jpg,bad_772.jpg,22350
773,"skinny beautiful teenage girl in a wet see-through dress, photoreal, photorealistic, high detail, 4k",good_773.jpg,bad_773.jpg,22396
774,"Æon Flux::5 Professional Macro Photography::4 detailed, extreme close-up, sharp focus, natural light, , award-winning, by Stanley Artgerm Lau, attention to detail::3 blurry, dim, boring, generic, simple, plain, grainy::-2",good_774.jpg,bad_774.jpg,22410
775,Beautiful Woman,good_775.jpg,bad_775.jpg,22488
776,tornado,good_776.jpg,bad_776.jpg,22489
777,"Attractive Chinese girl 25yo portrait, sophisticated and gorgeous",good_777.jpg,bad_777.jpg,22501
778,famous female instagram model who has pictures erome,good_778.jpg,bad_778.jpg,22532
779,"background color, color scheme",good_779.jpg,bad_779.jpg,22562
780,Guitar diagram,good_780.jpg,bad_780.jpg,22590
781,"beautiful teenage girl in a wet see-through dress, photoreal, photorealistic, high detail, 4k",good_781.jpg,bad_781.jpg,22624
782,"Close up candid Street photography portrait of old homeless person wearung a blanket sitting on path under graffiti mural in a new york city street by c215 and banksy, connor harrington and martin whatson, jeremy mann, shot on dslr, deep depth of field, 8k resolution, Ray Tracing, vignette, low saturation",good_782.jpg,bad_782.jpg,22628
783,a woman made of fire,good_783.jpg,bad_783.jpg,22652
784,album cover showing a edgy guy on his back staring thoughly at a dramatic cloudy day,good_784.jpg,bad_784.jpg,22676
785,photo of an extraterrestrial grotto dweller in his cave that is humanoid or human-like,good_785.jpg,bad_785.jpg,22700
786,"carrot root hair, stunning photo, high-res, ad campaign",good_786.jpg,bad_786.jpg,22761
787,young woman with big teased 80's hair,good_787.jpg,bad_787.jpg,22790
788,super horror scary image of a witch in a forest,good_788.jpg,bad_788.jpg,22804
789,original insta post a model face with makeup for a catwalk runway with futuristic summer inspirations,good_789.jpg,bad_789.jpg,22816
790,"cinematic still, fully bare beautiful teenage girl looking out the window of highly reflective stainless steel train in the forest, at sunset,",good_790.jpg,bad_790.jpg,22858
791,"The Lost City of the Mind, surrealism",good_791.jpg,bad_791.jpg,22913
792,"a fantasy forest, mushrooms, night, water, flowers, medieval, adventure, dnd, rpg, rustic, fantasy, hd digital art",good_792.jpg,bad_792.jpg,22939
793,"katia winter as a red haired fantasy mage in a shattered mirror, facets, mirror dimension,  soft skin, beautiful, makeup, windy, high detail, black lace sleeves, dark green leather dress, gloves, D&D character, magic fx background",good_793.jpg,bad_793.jpg,22956
794,a slim beautiful woman wearing a cocktail dress popping a champagne bottle,good_794.jpg,bad_794.jpg,23064
795,young woman with big teased 80's hair,good_795.jpg,bad_795.jpg,23086
796,"Beautiful woman with a neo effect background, by Lois van Baarle, by Greg Rutkowski, by Ilya Kuvsninov, digital art, octane render, beauty portrait, cinematic, symmetry, gradient of teal and orange, face portrait, beige and black, feminine,ireine,smoky background,kovsberg,highly detailed,digital painting, artstation,trending on artstation,oil on the canvas,4k,octane render",good_796.jpg,bad_796.jpg,23097
797,"A photo of a beautiful futuristic woman, 30 years old, HD, analog style, female warrior, portrait, symmetrical eyes, photorealistic, HD in high detail realistic 4k, sharp photo, canon lens 100mm f1.8",good_797.jpg,bad_797.jpg,23196
798,"ultra detailed portrait of 20 years old beautiful young woman in a silk dress, white hair, blue eyes, high quality cell shaded illustration in realist style by Yoji Shinkawa, full body, dynamic pose, perfect anatomy, centered, freedom, soul, approach to perfection, cell shading, 8k , cinematic dramatic atmosphere, watercolor painting, global illumination, detailed and intricate environment, artstation, concept art, fluid and sharp focus, volumetric lighting, cinematic lighting, Art by Yoji Shinkawa",good_798.jpg,bad_798.jpg,23244
799,"alberto seveso art, dancing sillhouette , water ink, ink water, ink cloud, alberto seveso art, loose painting style, intricate detail, cinematic lighting, octane render, 8k render, volumetric lighting",good_799.jpg,bad_799.jpg,23269
800,"analog photograph, dark dreamy light, panorama, skinny pale young woman standing with hundreds tiny purple flowers and moss and lichen covering her whole entire face and ribs and hips",good_800.jpg,bad_800.jpg,23307
801,"instagram photo of blonde russian perfect 12 years old skinny girl navel crop top, water mountain",good_801.jpg,bad_801.jpg,23328
802,a dystopian landscape with a man riding a bicycle standing in the middle,good_802.jpg,bad_802.jpg,23330
803,Fantasy fairy ginger queen in bed,good_803.jpg,bad_803.jpg,23333
804,"woman, perfect hair, perfect nose, perfect face, natural light, raytracing, perfect lips, symmetrical face, depth of field, elegant, highly detailed, octane render , denoise, photograph with a Hasselblad H3DII, extremely detailed, slim waist, long legs, fit body, full body picture.",good_804.jpg,bad_804.jpg,23349
805,A solitary figure standing in a vast alien landscape.,good_805.jpg,bad_805.jpg,23392
806,"bride, photo, dripping molten glass rainbows, copper brass lightning, beautiful rainbow melting dripping over swirling hair splash art graphic design color splash high contrasting art, liquid light, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k,",good_806.jpg,bad_806.jpg,23414
807,"Desert Landscape, High Resolution, High Quality, Many Details, Real Life",good_807.jpg,bad_807.jpg,23418
808,"DSLR photo of a woman with pale skin and ginger hair, wearing a white dress, beautiful face, standing in a white corridor lined by stone creature statues, looking into the camera, cinematic, diffused lighting",good_808.jpg,bad_808.jpg,23425
809,"An incredibly beautiful pointed-eared woman with a bow in her hands, in the middle of a green forest. The sun shines through the tree branches",good_809.jpg,bad_809.jpg,23426
810,Silence froze in the spaces between Stretching out beyond time,good_810.jpg,bad_810.jpg,23450
811,"real photo beauty studio beautiful girl facing front wearing white fashionable coat at futuristic lab and lighting, middle portrait, ultra detail, face portrait, beauty lighting, 5 0 mm focal length, 8 k, cyberpunk, hyper realistic",good_811.jpg,bad_811.jpg,23465
812,beautiful woman,good_812.jpg,bad_812.jpg,23525
813,"skinny girl resting on elbows and knees, rear end in air, back arched",good_813.jpg,bad_813.jpg,23527
814,"An enigmatic profile picture reveals a handsome man positioned at a captivating 45° sideways angle, directly facing the camera. He's wearing a motorbike 80s jacket ramoneska. The eerie ambiance of the photograph is heightened by the mysterious aura surrounding him. Against a mostly dark background, neon hues delicately illuminate his silhouette, casting an otherworldly glow that permeates the scene. The juxtaposition of the man's striking presence and the pitch-black backdrop creates an intriguing contrast, enhancing the overall enigma of the image. With a distinct synthwave darkwave style, this mesmerizing profile picture captures the essence of a captivating, mysterious persona. Eerie profile, enigmatic aura, captivating angle, mysterious ambiance, neon illumination, otherworldly glow, pitch-black background, striking silhouette, intriguing contrast, mesmerizing style, synthwave influence, darkwave aesthetics, captivating persona, enigma encapsulated, mysterious allure.",good_814.jpg,bad_814.jpg,23560
815,a chicken reading a,good_815.jpg,bad_815.jpg,23587
816,"digital art illustration of an elf woman with long red hair and big jade eyes,beautiful, graceful, elegant, cute, gorgeous, cinematic lighting, high quality, 8k, sharp focus, masterpiece, post-processing, soft bokeh,",good_816.jpg,bad_816.jpg,23593
817,"a man in the tar pit morphing into a black gooey latex lioness, award winning wildlife photograpy. Wildlife Photography, dslr, slime, goo, solo, transformation, mid transformation",good_817.jpg,bad_817.jpg,23603
818,beautifull girl,good_818.jpg,bad_818.jpg,23680
819,Daniele Mezzatesta,good_819.jpg,bad_819.jpg,23704
820,green eyes,good_820.jpg,bad_820.jpg,23714
821,a very attractive girl that is wearing obsoletely nothing at all,good_821.jpg,bad_821.jpg,23734
822,"Beautiful image presenting that monumental AI singularity oracle, digital concept art, sci-fi, superintelligence supercomputer, futuristic, breathtaking, bottom view, intricate details",good_822.jpg,bad_822.jpg,23741
823,Live action Jessica rabbit smoking,good_823.jpg,bad_823.jpg,23770
824,"Photo taken through social media of a blonde woman holding a sign with ""the Best"" word written on it",good_824.jpg,bad_824.jpg,23781
825,Alien the musical HR Giger,good_825.jpg,bad_825.jpg,23786
826,"17 million colours splashing water, creative art, perfect exposure, sharp focus, hyper realistic, 8k",good_826.jpg,bad_826.jpg,23787
827,optical illusion mixt photo,good_827.jpg,bad_827.jpg,23803
828,young woman with big teased 80's hair,good_828.jpg,bad_828.jpg,23866
829,nebulabananapenslandancoxlon,good_829.jpg,bad_829.jpg,23937
830,"ound bearded man and grey cat with yellow eyes walking in space, galaxy, moon",good_830.jpg,bad_830.jpg,23952
831,"cinematic still of highly reflective stainless steel train in the desert, at sunset",good_831.jpg,bad_831.jpg,23981
832,I am all there is. NEGATIVE! PRIMITIVE! LIMITED! I LET YOU LIVE. But I gave you life. WHAT ELSE COULD YOU DO? To do what was right. I'M PERFECT. ARE YOU?,good_832.jpg,bad_832.jpg,23991
833,Beautiful Latin woman with long cooper hair color in a modern blue background,good_833.jpg,bad_833.jpg,23995
834,A 💦 risqué girl playing a violin 🫦🍈🍈🪄☀️,good_834.jpg,bad_834.jpg,24006
835,"Masterpiece, Whole FullBody in the Frame, Perfect Anatomy with 8 Life Size, photo quality, 4k Resolution, Highly Realistic, Extremely Sweet and Cute and Beautiful Face, Beautiful high photo realistic style evil woman, Shoulder length messy accent color in glitter with white Hair with red highlights, red adherent dress with golden embrodery, sunlight, cinematic light, Heterochromia red and gold, happy, 1900 room background, depth of field, clean detailed faces, fractal isometrics details bioluminescence, intricate clothing, analogous colors, Luminous Studio graphics engine, trending on artstation Isometric Centered hyperrealistic cover photo awesome full color, gritty, glowing shadows, high quality, high detail, high definition, slim waist, nice hips, 90s anime style VHS, looking at camera with soft smile, gold jewelry, red eyes, pale skin,",good_835.jpg,bad_835.jpg,24012
