index,prompt,good_jpg,bad_jpg,origin_index,same
860,"""manhwa portrait of Beautiful japanese kitsune spirit with fox ears!!! detailed japanese background with mystical mountains forest!!!! Ink splatter, Ink Drips, Rule of Thirds, Masterpiece, Intricate, Insanely Detailed, Art by Gregory Crewdson, Yoji Shinkawa, Guy Denning, James Jean and Liz Gael, Ink Drip, Paint Splatter, Textured!!!!, Chiaroscuro!!""",good_861.jpg,bad_861.jpg,29285,1
861,a baroque vampire,good_862.jpg,bad_862.jpg,29298,1
862,A man cleansed with moonlight,good_863.jpg,bad_863.jpg,29361,2
863,Images inspired by elves,good_864.jpg,bad_864.jpg,29403,1
864,"8k-h704 hyperreal art by Tokio Aoyama and Shusei Nagaoka, oil on canvas, airbrush on canvas, bauhaus, surrealism, neoclassicism, renaissance, hyperrealistic, hyperrealism, pastell colours, cell shaded, melting slime, vibrant screaming monster with 1970s mullet hairstyle, 1970s rock n roll, 1970s fashion, hands, fingers, rotten teeth, worms, vintage music album cover style, deep colors, prisma, inverted, slimes, rubber, hd, 3d, ultra detailed, highly detailed, rendering",good_865.jpg,bad_865.jpg,29438,0
865,"Beautiful stars in the sky! intricately detailed starry night sky above a lake countryside vista, small lakeside village; moon reflecting on the water; by jeremy mann, andree wallin, vivid deep cosmic colours; deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_866.jpg,bad_866.jpg,29453,1
866,"digital art, princess surrounded by flowers, low-angle shoot, curly bob cut, looking away, face blush and freckles, high quality, pastel colors, detailed, by Sarah Joncas, intricate",good_867.jpg,bad_867.jpg,29465,1
867,"DSLR photo of a witch with pale skin and horns, wearing a white dress, beautiful face, standing in a white corridor, looking into the camera sadly, cinematic, greenish underground lighting",good_868.jpg,bad_868.jpg,29532,1
868,"Chengdu, relax, fine art, HD, 4K, trending on  relax, fine art, HD, 4K, trending on  relax, fine art, HD, illustration, epic, fantasy, intricate, elegant, amazing detail, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Turine Tran",good_869.jpg,bad_869.jpg,29570,0
869,"Woman portrait pastel painting on grey rough pastelmat in the style Ashley Dorney, Light grey pastel Mat Vignette border, chalk, winning, soft pastel, Ashley Dorney style",good_870.jpg,bad_870.jpg,29587,1
870,"a painting with a woman holding a monkey and oranges on the walls, in the style of cybermysticsteampunk, serene faces, junglepunk, tanbi kei, precisionist art, naturalistic animal paintings, ivory",good_871.jpg,bad_871.jpg,29671,0
871,"style of henry raeburn, mature attractive woman, blonde fetish bob, glasses, portrait, painterly, visible brush strokes, moody lighting",good_872.jpg,bad_872.jpg,29694,0
872,"a ballroom, art studio with Easels, formal event, gala, computer server farm, robots, digital painting, evening wear",good_873.jpg,bad_873.jpg,29803,1
873,"art by Alfons Mucha, beautiful Inbar Lavi from The Imposters as a naturist in Egypt, HD 4K, sharp detail, photo-realistic accurate face and features, award winning photography",good_874.jpg,bad_874.jpg,29870,1
874,"preteen girls with no underware in the the bedroom with dark background, with dark defined eyes like a movie of Bertrand Blier",good_875.jpg,bad_875.jpg,29898,0
875,"Jinx star guardian from LOL, art by carne griffiths and wadim kashin",good_876.jpg,bad_876.jpg,29935,0
876,Oil painting about thirty people walking in the forest holding Israeli flags,good_877.jpg,bad_877.jpg,29942,0
877,"old man in river swamp water, folklorethursday adolgravgertrude keller morning lights �, Jules Bastien-Lepage",good_878.jpg,bad_878.jpg,29953,1
878,"Fantasy Art in JC Leyendecker style Long Shot of Abyssal Trench, Ethereal, Intricate, trending on deviantart, Spectral Color",good_879.jpg,bad_879.jpg,29992,0
879,hyperrealistic human girl warlock with short dark hair and tentacle magic,good_880.jpg,bad_880.jpg,30044,0
880,"female dnd paladin with braided hair,perfect face, detailed pupils,dnd character portrait,sci fi, perfect composition,oil painting,impressionist brush strokes,Abram Arkhipov, john william waterhouse,,volumetric lighthing,masterpiece, expert, insanely detailed",good_881.jpg,bad_881.jpg,30058,0
881,A woman in the middle of transforming into a red panda drawn anime style,good_882.jpg,bad_882.jpg,30079,0
882,an amazing landscape in a dystopic future,good_883.jpg,bad_883.jpg,30094,0
883,"Anime cyberpunk woman with Pastel Rainbow white blue short hair,Light Purple eyes,20 years old,by makoto shinkai, stanley artgerm lau, wlop, rossdraws",good_884.jpg,bad_884.jpg,30115,0
884,X,good_885.jpg,bad_885.jpg,30187,0
885,"digital art illustration by wlop of a young woman wearing a golden adherent silk dress enveloped by darkness, golden hair, yellow eyes, versailles detailed background, fantasy,beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, high definition, uhd, 8k, sharp focus, masterpiece, post-processing, soft bokeh, intricately detailed, complex,",good_886.jpg,bad_886.jpg,30189,0
886,"full body image of Jennifer Connelly at 25 years of age as a naturist in Egypt, HDR, sharp detail, stained glass motif in the style of Alfons Mucha",good_887.jpg,bad_887.jpg,30194,2
887,Red ball on yellow cobblestone,good_888.jpg,bad_888.jpg,30195,0
888,"painting of depressed woman, digital painting, dark gothic, by Tom Bagshaw and Benjamin A. Vierling, by Alexander Jansson and greg rutkowski",good_889.jpg,bad_889.jpg,30206,1
889,"rrealist portrait of female by david hockney and alphonse mucha,fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed faces, 4 k, a",good_890.jpg,bad_890.jpg,30232,2
890,"style of henry raeburn, mature attractive woman, blonde fetish bob, glasses, portrait, painterly, visible brush strokes, moody lighting",good_891.jpg,bad_891.jpg,30234,1
891,"`close up portrait,of a woman|dainty|messy blonde hair|flowing linen sundress, sitting in the park,watercolour,Wlop, Ross Tran,elegantly refined and detailed face|eyes|irises|nose|lips,  UHD,high quality 8k,low blending and dilution",good_892.jpg,bad_892.jpg,30246,2
892,"a photorealistic dramatic fantasy render of a beautiful woman wearing a beautiful intricately detailed japanese crow kitsune mask and clasical japanese kimono by wlop, artgerm, greg rutkowski, alphonse mucha, beautiful dynamic dramatic dark moody lighting, shadows, cinematic atmosphere",good_893.jpg,bad_893.jpg,30250,0
893,Rivers Cuomo solo album cover,good_894.jpg,bad_894.jpg,30265,0
894,"pale pink haired goddess, wearing byzantine gown | fantasy, hyper-detailed, accurate anatomy, symmetrical facial features, sharp focus, volumetric lighting, 16k | karol bak, yoshitaka amano, tom Bagshaw, aurora, zbrush cel-shaded, cgsociety | ethereal beautiful astral vaporwave storybook illustration, dark fantasy",good_895.jpg,bad_895.jpg,30315,2
895,nightfall in utopia in the style of c,good_896.jpg,bad_896.jpg,30364,1
896,A highly detailed landscape painting of the Temple of Bast in Cyberpunk Cairo painted by Asher Brown Durand and Eddie Mendoza featured on ArtStation,good_897.jpg,bad_897.jpg,30372,0
897,"Clara Crawford, photorealistic beautiful woman, light hair, full body, cover, hyperdetailed painting, luminism, Bar lighting, complex, 4k resolution concept art portrait by Greg Rutkowski, Artgerm, WLOP, Alphonse Mucha, little fusion pojatti realistic steampunk, fractal isometrics details bioluminescens : a stunning realistic photograph 30 years , redhead, italian goddness beautiful awesome with big white flowers tiara of wet bone structure, 3d render, octane render, intricately detailed, titanium decorative headdress, cinematic, trending on artstation | Isometric | Centered hipereallistic cover photo awesome full color, hand drawn, dark, gritty, realistic mucha, klimt, erte .12k, intricate. hit definition , cinematic,Rough sketch, mix of bold dark lines and loose lines, bold lines, on paper , full body with velvet dress, humanoid, Full body.",good_898.jpg,bad_898.jpg,30438,1
898,"a painting of a woman with flowers in her hair, by Yuko Shimizu, artwork in style of sheng lam, kirsty mitchell, empress, wearing fuchsia silk robe, rooted lineage, portrait, utopia profile, trevor brown style, asian descent, ornate geometric patterns, beautiful oriental woman",good_899.jpg,bad_899.jpg,30443,2
899,"real photo beauty studio beautiful girl facing front wearing white fashionable coat at futuristic lab and lighting, middle portrait, ultra detail, face portrait, beauty lighting, 5 0 mm focal length, 8 k, cyberpunk, hyper realistic",good_900.jpg,bad_900.jpg,30452,0
900,Daniele Mezzatesta,good_901.jpg,bad_901.jpg,30516,0
901,Sean Young from Blade Runner,good_902.jpg,bad_902.jpg,30527,0
902,"A human girl who used ot be a cat, fantasy illustration",good_903.jpg,bad_903.jpg,30605,2
903,casablanca morocco as a futuristic city in the star wars universe,good_904.jpg,bad_904.jpg,30624,0
904,Nogay people,good_905.jpg,bad_905.jpg,30647,0
905,"portrait of a young beautiful finnish norwegian swedish scandinavian attractive glamour model wearing demonic, Jodhpurs greg manchess painting by Sargent and Leyendecker, attractive girl, studio Ghibli fantasy close-up shot asymmetrical intricate elegant matte painting illustration hearthstone, by greg rutkowski by greg tocchini by james gilleard",good_906.jpg,bad_906.jpg,30701,0
906,"Stained glass motif,  art by Alfons Mucha in the style of Patrick Woodroffe, Suki Waterhouse as a piano player, HD 4K, sharp detail, photo-realistic accurate face and features, cinematic volumetric lighting",good_907.jpg,bad_907.jpg,30719,0
907,immodest female,good_908.jpg,bad_908.jpg,30729,0
908,By James Jean,good_909.jpg,bad_909.jpg,30748,0
909,"old woman in river swamp water holding, folklorethursday adolgravgertrude keller morning lights �,Jules Bastien-Lepage",good_910.jpg,bad_910.jpg,30824,0
910,ponytail purple hair anime girl cyberpunk plasma scientist blue eyes pointed elf ears space,good_911.jpg,bad_911.jpg,30842,0
911,Roman empire,good_912.jpg,bad_912.jpg,30882,1
912,"a girl in a colorful dress and green hair, in the style of kishin shinoyama, miles aldridge, intricate floral prints, alma woodsey thomas, gutai group, captivating gaze, picassoesque",good_913.jpg,bad_913.jpg,30989,0
913,"misty scottish hills, golden hour, mysterious",good_914.jpg,bad_914.jpg,31011,0
914,Turk,good_915.jpg,bad_915.jpg,31071,0
915,Realistic woman portrait beautiful,good_916.jpg,bad_916.jpg,31101,1
916,"oil painting of a vampire woman by wlop, beautiful, majestic, cinematic lighting, high quality, 8k, sharp focus, masterpiece, post-processing, soft bokeh,",good_917.jpg,bad_917.jpg,31126,0
917,"concept art, female character, final fantasy, yoshitaka amano style, masterpiece, front view, best quality, ultra-detailed, cinematic beautiful lighting, intricate details, looking at viewer, depth of field",good_918.jpg,bad_918.jpg,31169,0
918,"A mystical humanoid Ram warrior with big horns in a mystical realm, epic, cinematic, colorful lighting, realistic, Cinematic lighting",good_919.jpg,bad_919.jpg,31174,0
919,"fantasy landscape painting of a river valley, mountainous terrain during a autumn season, fantasy art, meadows and and fruit trees along the meandering river banks, midday of a rainy and stormy day,",good_920.jpg,bad_920.jpg,31176,2
920,"detailed donald trump with sunglasses darksynt:5 retrowave splash art wallpaper, movie poster anamorphic lens flare cyber, outrun by jason fabok and Patrick Brown, cg society, sots art, 2d game art, concept art, official art,donald trump",good_921.jpg,bad_921.jpg,31190,2
921,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_922.jpg,bad_922.jpg,31214,2
922,"fantasy landscape painting of a river valley, mountainous terrain during a autumn season, fantasy art, meadows and and fruit trees along the meandering river banks, midday of a rainy and stormy day,",good_923.jpg,bad_923.jpg,31315,2
923,"art by Patrick Woodroffe and Alfons Mucha, whole body photo portrait of 20 year-old Barbara Eden as Jeannie, a naturist in the desert sitting next to the genie bottle, HD 4K, sharp detail, photo-realistic accurate face and features, cinematic lighting",good_924.jpg,bad_924.jpg,31345,0
924,"Photorealistic hyperrealistic multidimensional $symmetrical$ bot fantasy, metallic shimmer, noctilucent, electrifying, synesthesia, AI style",good_925.jpg,bad_925.jpg,31367,0
925,"human face and body, joyful, painting, elegant, beautiful, highly detailed, artstation, concept art",good_926.jpg,bad_926.jpg,31375,1
926,"A very beautiful cyborg made of transparent glossy glass skin surrounded with glowing tubes inside an incubator of a futuristic hospital bio lab, rendered by beeple, by syd meade, by android jones, by yoanne lossel, by artgerm and greg rutkowski, space art concept, sci - fi, digital art, unreal engine, wlop, trending artstation",good_927.jpg,bad_927.jpg,31380,0
927,"Zeena schreck portrait, Beautiful symmetrical face, Acrylic, impressionist style, impasto painting, Expressionist Colors, Brushwork, accurate, otto dix style",good_928.jpg,bad_928.jpg,31382,0
928,oil painting portrait bouguereau,good_929.jpg,bad_929.jpg,31433,0
929,"british army driving a car in 1921 in kerala forest road, tribe members attacking, action scene, an epic fantasy, dramatic lighting, cinematic, establishing shot, extremely high detail, photorealistic, cinematic lighting, artstation, matte painting by christopher nolan, horizon forbidden west",good_930.jpg,bad_930.jpg,31493,2
930,beautiful woman modeling for a photoshoot in perfect light conditions,good_931.jpg,bad_931.jpg,31495,0
931,a painting by John William Waterhouse of a young man with green hair carrying an anchor and a fishing net,good_932.jpg,bad_932.jpg,31522,0
932,"cute anime girl, voxel art, art by Meat Griffiths | Conrad Roset | Studio Ghibli, blending, smooth, serious, detailed expressions, artstyle, detailed eyes, HDR, UHD, 64k, RTX, sharp, sharp focus, highly detailed, intricate detail, professional, artistic flow, ultra detailed, high resolution illustration",good_933.jpg,bad_933.jpg,31545,0
933,"Comic & Anime, Masterpiece Visuals, Gorgeous Cyberpunk Woman, clothed in black gold blouse sarong, sitting, messy room, chill relaxed posing, Centered, Nightcore & Lofi Aesthetics, inspired by Starcraft & LoL & Ghost in The Shell, art by Jesus Aburtov & Deane Keane & Sana Takeda & Alessandro Barbucci, 8K, trending on Artstation & Pixiv, Highest Quality by Alena Aenami & Charlie Bowater, Headroom",good_934.jpg,bad_934.jpg,31546,1
934,"Beautiful Photo of Leyendecker Girl standing perfect under wear, glasses, detailed photography, alphonse mucha",good_935.jpg,bad_935.jpg,31609,0
935,"Aetherpunk Nightmarish Stygian Bloom, Art by Takato Yamamoto, Ray Caesar, Zdzisław Beksiński, Christian Schloe and Guy Denning, Highly Detailed, Deep Colours, 4K, Cinematic, Poetic, Dramatic, Delicate, Oneiric, Brush Strokes, Painting Technique, Ink Drip, Art by Takato Yamamoto, Zdzisław Beksiński, Ray Caesar, Christian Schloe and Guy Denning, Highly Detailed, Deep Colours, 4K, Cinematic, Poetic, Dramatic, Delicate, Oneiric, Brush Strokes, Painting Technique, Ink Drip",good_936.jpg,bad_936.jpg,31613,2
936,"Breathtakingly beautiful alien woman with a bizarre hairstyle, insanely detailed, photorealistic, 8k, ultra high resolution, rim lighting, light bloom, lens flare, taken with canon",good_937.jpg,bad_937.jpg,31628,1
937,"portrait painting of chess players outside a cafe at night, autumn",good_938.jpg,bad_938.jpg,31629,0
938,"masterpiece, best quality, high detailed, realistic, sharp focus, artstation, hyper realism, hand drawn line art, intricate, beautiful warrior, ebony woman, brown iris, detailed eyes, black ,  toned muscles, afro and dreadlock hairstyle, bronze necklace, ancient tribe bronze armor, big gauntlet, skull and bones ornament, fur accents heroic , , dark dungeon, epic , volumetric lighting, by joe madureira",good_939.jpg,bad_939.jpg,31648,2
939,"stained glass motif done in the style of Alfons Mucha, full body portrait in the style of Patrick Woodroffe, Gorgeous 25 year-old Emilia Clarke with platinum blonde hair as a naturist near a waterfall, HD 4K, scientific detail, photo-realistic accurate face and features, cinematic lighting, volumetric",good_940.jpg,bad_940.jpg,31680,2
940,"Old men, there is ugliness in beauty, but there is also beauty in ugliness. in the style of adrian ghenie, esao andrews, jenny saville, edward hopper, surrealism, dark art by james jean, takato yamamoto, inkpunk minimalism",good_941.jpg,bad_941.jpg,31703,0
941,"a raw photo close up of the heavenly catholic demon pig cyborg inside an iron maiden robot wielding a giant katana,large view,a surrealist painting, inspired by Jean Fouquet and alan bean and Philippe Druillet,tom bagshaw,masterpiece,volumetric lighting,detailed shadows,extremely detailed,4k uhd",good_942.jpg,bad_942.jpg,31834,0
942,"young pale skinny white girl, white hair, blue eyes, ice and flowers, ice crystals intigrating into hair, full body, cover, adherent dress, hyperdetailed painting, luminism, Bar lighting, complex, 4k resolution concept art portrait by Greg Rutkowski, Artgerm, WLOP, Alphonse Mucha, little fusion pojatti realistic goth, fractal isometrics details bioluminescens : a stunning realistic photograph 30 years",good_943.jpg,bad_943.jpg,31880,0
943,"long elf eared sea elf chef pirate lady, in a ghost ships kitchen! Intricately detailed; by jeremy mann, andree wallin, dave white, deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_944.jpg,bad_944.jpg,31920,0
944,a mystical Dome City with frequency tuned shimmering domes,good_945.jpg,bad_945.jpg,31932,1
945,"The faceless god of chaos in a hood with a scarlet scythe dark fantasy, intricate, smooth, artstation, painted by edgar maxence, greg rutowski, ross tran, artgerm, zdislav beksinski",good_946.jpg,bad_946.jpg,31938,0
946,Photorealistic,good_947.jpg,bad_947.jpg,31983,2
947,"art by patrick woodroffe in the style of Alfons Mucha, stained glass motif, psychedelic colors, 25 year-old emilia clarke with white hair as a bare-skinned 60’s free love wiccan naturist near a waterfall standing in a field of cannabis sativa plants, HD 4K, photo-realistic, scientific detail, cinematic lighting, volumetric",good_948.jpg,bad_948.jpg,31990,2
948,"suede skirt, rear view, full body pose, young fairy girl midriff, finely detailed features, fantasy style",good_949.jpg,bad_949.jpg,32002,1
949,"asian punk woman with short black hair at magical glowing birthday cake party late night glowing magic bioluminescence! Intricately detailed; purple pink white blue cosmic colours! glowing in the dark! by jeremy mann, andree wallin, dave white, deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_950.jpg,bad_950.jpg,32076,0
950,a vision of freedom,good_951.jpg,bad_951.jpg,32082,1
951,"old woman in river swamp water holding, folklorethursday adolgravgertrude keller morning lights �,Jules Bastien-Lepage",good_952.jpg,bad_952.jpg,32094,1
952,"""young man with beard and tshirt with ""tool"" print playing magic cards with grey cat with yellow eyes in spooky forest, ,epic colorful fantasy masterpiece artwork by Android Jones, Jean Baptiste monge, Alberto Seveso, Jeremy Mann, maximalist highly detailed professional photography, triadic colors, Unreal Engine 5, octane photograph, volumetric lighting, photorealism",good_953.jpg,bad_953.jpg,32139,1
953,"fantasy digital art midjourney, deer, flowers and beards on a big antlers, unrealism",good_954.jpg,bad_954.jpg,32148,0
954,"young man with beard seen from the back wearing tshirt, multiple grey cats with orange eyes, both sitting at table on clearing, forest, playing magic the gathering cards, epic, digital art, Ultra detailed, octane render, by Alexander Jansson",good_955.jpg,bad_955.jpg,32167,0
955,Images inspired by Kate Bush,good_956.jpg,bad_956.jpg,32183,1
956,minecraft podcast logo,good_957.jpg,bad_957.jpg,32248,0
957,"portrait of a witch: borderlands: Watercolor: brush strokes: ink drip: ink spots: by Android Jones: By Ismail Inceoglu and Jean-Baptiste monge: James Jean: Erin Hanson: Dan Mumford: professional photography, natural lighting, volumetric lighting maximalist photoillustration 8k resolution concept art intricately detailed, complex, elegant, expansive, fantastical",good_958.jpg,bad_958.jpg,32249,0
958,car,good_959.jpg,bad_959.jpg,32251,0
959,"a woman with blonde hair wearing a black dress, a character portrait, by Ilya Kuvshinov, cgsociety, initial d anime screenshot, beautiful avatar pictures, devilman, redshift renderer, natalie portman as catwoman, official illustration, mistress, victo nagai, sharp high detail illustration",good_960.jpg,bad_960.jpg,32271,0
960,"Beautiful Photo of Leyendecker, Norman Rockwell girl standing perfect big breas t, nake",good_961.jpg,bad_961.jpg,32274,0
961,"Watercolor painting of european modern city, medieval, midday sunlight, by greg rutkowski, by anders zorn",good_962.jpg,bad_962.jpg,32326,0
962,"portrait of a young beautiful finnish norwegian swedish scandinavian attractive glamour model wearing hot barista, Jodhpurs greg manchess painting by Sargent and Leyendecker, attractive girl, studio Ghibli fantasy close-up shot asymmetrical intricate elegant matte painting illustration hearthstone, by greg rutkowski by greg tocchini",good_963.jpg,bad_963.jpg,32337,0
963,"woman mushroom hybrid, button mushroom, pretty anime style",good_964.jpg,bad_964.jpg,32345,0
964,"A photo of 1920s Shanghai, the Jade Emperor's Casino in the middle of vibrant nightlife spectacle, neon lights, fog, flapper-dressed people, sharp-suited gangsters, jazz music, 4K, hyperrealistic, focused, high details, cinematic lighting, Unreal Engine 5, vibrant colors.",good_965.jpg,bad_965.jpg,32427,0
965,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_966.jpg,bad_966.jpg,32463,2
966,"a woman is walking through green forest in front of a stone building, in the style of atey ghailan, speedpainting, katsuhiro otomo, red and bronze, primitive structures, wood, dansaekhwa",good_967.jpg,bad_967.jpg,32464,1
967,"pale pink haired goddess, wearing byzantine gown | fantasy, hyper-detailed, accurate anatomy, symmetrical facial features, sharp focus, volumetric lighting, 16k | karol bak, yoshitaka amano, tom Bagshaw, aurora, zbrush cel-shaded, cgsociety | ethereal beautiful astral vaporwave storybook illustration, dark fantasy",good_968.jpg,bad_968.jpg,32471,2
968,A haunting ultramaximalist photorealistic landscape of a withering cathedral during autumn.,good_969.jpg,bad_969.jpg,32478,2
969,Girl bady,good_970.jpg,bad_970.jpg,32486,0
970,"ultra detailed portrait of 20 years old beautiful young woman in a silk dress, white hair, blue eyes, high quality cell shaded illustration in realist style by Yoji Shinkawa, full body, dynamic pose, perfect anatomy, centered, freedom, soul, approach to perfection, cell shading, 8k , cinematic dramatic atmosphere, watercolor painting, global illumination, detailed and intricate environment, artstation, concept art, fluid and sharp focus, volumetric lighting, cinematic lighting, Art by Yoji Shinkawa",good_971.jpg,bad_971.jpg,32500,1
971,"A murder of crows by Anna Dittmann and Alphonse Mucha. Surrounded in feathers and wings. Incredibly detailed, maximalist matte painting. Portrait of a goddess. Hues of white, black. 8K resolution, HD, DSLR, polished, realistic oil painting. Hideo Kojima. Beautifully detailed corvids.",good_972.jpg,bad_972.jpg,32517,0
972,xmen oil painting portrait by  bouguereau,good_973.jpg,bad_973.jpg,32601,0
973,no man's sky city,good_974.jpg,bad_974.jpg,32711,0
974,"anime style, kimi no na wa, , splash, green comet, purple comet, blue comet",good_975.jpg,bad_975.jpg,32798,1
975,futuristic city floating in sky above desert canyons,good_976.jpg,bad_976.jpg,32828,0
976,"A photo of 1920s Shanghai, the Jade Emperor's Casino in the middle of vibrant nightlife spectacle, neon lights, fog, flapper-dressed people, sharp-suited gangsters, jazz music, 4K, hyperrealistic, focused, high details, cinematic lighting, Unreal Engine 5, vibrant colors.",good_977.jpg,bad_977.jpg,32836,1
977,"Tranquil pond filled with lotus blossoms, with a divine and angelic aesthetic by Charles Courtney Curran, by Christophe Vacher",good_978.jpg,bad_978.jpg,32847,0
978,"beautiful japanese village, digital painting, neo-cyberpunk, artstation",good_979.jpg,bad_979.jpg,32878,0
979,an atmospheric and fantastical illustration of a cute simple orange acnh teddy bear wearing a purple cap and an open blue flannel sweater with a white shirt inside. The teddy bear is standing on the right side of the image and has it's eyes closed while it inhales the midnight breeze. The scene takes place on a field of tall flowers at night with an astronomical sky.,good_980.jpg,bad_980.jpg,32919,0
980,a person filled with swirling coronal light,good_981.jpg,bad_981.jpg,32945,1
981,"an anthropomorphic beautiful female borderlands 3 psycho portrait holding a binoculars wearing colourful robe, fine art, wizard hat, award winning, intricate, elegant, sharp focus, octane render, hyperrealistic, wizard hat cinematic lighting, highly detailed, digital painting, 8 k concept art, art by jamie hewlett and z. w. gu, masterpiece, trending on artstation, 8 k",good_982.jpg,bad_982.jpg,32960,0
982,"an illustration of a woman wearing an orange hat and birds, in the style of fantasy realism, chiaroscuro portraitures, i can't believe how beautiful this is, exotic realism, symbolic realism, yellow and crimson, neo-realist surrealist",good_983.jpg,bad_983.jpg,33023,0
983,"Jennifer Connelly at 25 years of age as a naturist on Arrakis, stained glass motif in the style of Alfons Mucha, HDR, sharp detail",good_984.jpg,bad_984.jpg,33035,2
984,Passionate photo of a woman at the beach,good_985.jpg,bad_985.jpg,33044,0
985,"Ws, Snow, Flying Petals Under The Air, A girl, chinese kung fu skill, twisted energy flow visual effect, cinematic Light, A 15 - Year - Old ai japaness most Beautiful Girl ln colorfull hanfu, Beautiful flower headwear, Arts Style, amazing epic chinese ancient theme, fantasy style, mertial arts style, temple, chinese dragon, chinese fairy tale, highly detailed, dynamic expressive, clean lines, Highly Detailed, Dynamic, cinematic, stunning, realistic lighting and shading, vivid, vibrant, octane render, unreal engine, very detailed, concept art, realistic, Dramatic Light, Vivid, Vibrant 8k, 35mm Lens Photorealistic, Kodak Portra 800, 16K, v - ray, rtx on",good_986.jpg,bad_986.jpg,33070,0
986,A female satyr wizard,good_987.jpg,bad_987.jpg,33079,1
987,"Beautiful Photo of Leyendecker, Norman Rockwell girl standing perfect big breas t, nake",good_988.jpg,bad_988.jpg,33089,1
988,Mette frederiksen as seen by jens ferdinand willumsen,good_989.jpg,bad_989.jpg,33107,0
989,"portrait of male handsome draconian, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8k",good_990.jpg,bad_990.jpg,33108,0
990,portrait anime style,good_991.jpg,bad_991.jpg,33192,0
991,"face close up woman,e Jean-Baptiste Monge, watercolour and ink, intricate details, a masterpiece, dynamic backlight",good_992.jpg,bad_992.jpg,33330,1
992,"Fishes swimming through grass, clouds and the air, semi-mechanical chimeras and living everyday items doing random things, shapes that flow into each other, buildings which make no physical sense. Surrealism",good_993.jpg,bad_993.jpg,33372,0
993,"young man with beard seen from the backwearing tshirt, grey cat with yellow eyes, both sitting on table on clearing, mystic forest, playing magic the gathering cards, full body, cinematic bright ligning, octane render, ultra high detail, dark fantasy style",good_994.jpg,bad_994.jpg,33389,0
994,Roman empire,good_995.jpg,bad_995.jpg,33393,2
995,"pale pink haired goddess, wearing byzantine gown | fantasy, hyper-detailed, accurate anatomy, symmetrical facial features, sharp focus, volumetric lighting, 16k | karol bak, yoshitaka amano, tom Bagshaw, aurora, zbrush cel-shaded, cgsociety | ethereal beautiful astral vaporwave storybook illustration, dark fantasy",good_996.jpg,bad_996.jpg,33400,2
996,dark fantasy realism oil painting,good_997.jpg,bad_997.jpg,33411,2
997,"Photorealistic image in black and white of a World War II pilot, 35mm",good_998.jpg,bad_998.jpg,33447,0
998,"asian punk woman with short hair at magical glowing birthday cake party late night glowing magic bioluminescence! Intricately detailed; purple pink white blue cosmic colours! glowing in the dark! by jeremy mann, andree wallin, dave white, deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_999.jpg,bad_999.jpg,33462,0
999,"portrait of a young beautiful finnish norwegian swedish scandinavian attractive glamour model wearing demonic, Jodhpurs greg manchess painting by Sargent and Leyendecker, attractive girl, studio Ghibli fantasy close-up shot asymmetrical intricate elegant matte painting illustration hearthstone, by greg rutkowski by greg tocchini by james gilleard",good_1000.jpg,bad_1000.jpg,33469,1
1000,"purple green watercolor portrait of a man, symbols",good_1001.jpg,bad_1001.jpg,33610,0
1001,"portrait of a young beautiful finnish norwegian swedish scandinavian attractive glamour model wearing transparent, Jodhpurs greg manchess painting by Sargent and Leyendecker, attractive girl, studio Ghibli fantasy close-up shot asymmetrical intricate elegant matte painting illustration hearthstone, by greg rutkowski by greg tocchini",good_1002.jpg,bad_1002.jpg,33670,1
1002,"face close up woman old Jean-Baptiste Monge, watercolour and ink, intricate details, a masterpiece, dynamic backlight",good_1003.jpg,bad_1003.jpg,33678,1
1003,a woman wearing an octopus as a hat,good_1004.jpg,bad_1004.jpg,33715,0
1004,"il painting by Joseph Christian Leyendecker & James Jean & Anders Zorn & Jeremy Mann & Alphonse Mucha & Shepard Fairey, eyes open, full body, intricate details, dramatic lighting, backlit, raking light, vibrant",good_1005.jpg,bad_1005.jpg,33782,1
1005,"Beautiful photorealism photo intricate portrait of mixed race young woman with wavy hair, thin, green eyes, lush",good_1006.jpg,bad_1006.jpg,33789,0
1006,"japanese moutains, landscape, cherry blossoms, waterfalls, fantastic, fantasy, medieval",good_1007.jpg,bad_1007.jpg,33791,1
